WATER_LEVEL_END,WATER_LEVEL_START,BARDO ŚLĄSKIE,BIERUTÓW,BOLESŁAWÓW,BOLKÓW,BORÓW,BRZEG,BRZEG DOLNY,CHWAŁKOWICE,CIESZYN,DŁUGOPOLE-ZDRÓJ,DOBROGOSZCZ,DZIERŻONIÓW,DZIEWIĘTLICE,GŁOGÓW,GŁUBCZYCE,GŁUCHOŁAZY,GOŚCIEJOWICE,GRABOWNICA,ISTEBNA-STECÓWKA,ISTEBNA-WIEŚ,JARNOŁTÓWEK,JAWOR,JEDLINA-ZDRÓJ,JELCZ-LASKOWICE,KACZORÓW,KAMIENICA,KĄTY WROCŁAWSKIE,KŁODZKO,KOPICE,KORFANTÓW II,KRUPSKI MŁYN,KUDOWA-ZDRÓJ,LĄDEK-ZDRÓJ,LEGNICA,LESZNO,LEWIN KŁODZKI,LIGOTA GÓRNA,LUBACHÓW,LUBIN,LUBOMIN,ŁABĘDY,ŁANY,MIĘDZYGÓRZE,MIĘDZYLESIE,MILICZ,MŁOTY,NAMYSŁÓW,NYSA,OBORNIKI ŚLĄSKIE,ODOLANÓW,OŁDRZYCHOWICE KŁODZKIE,OPOLE,OSETNO,OSTROSZOWICE,OSTRZESZÓW II,OTMUCHÓW,PACZKÓW,POLANICA-ZDRÓJ,POLKOWICE DOLNE,PRUDNIK,PRZEWORNO,PSZENNO,RACŁAWICE ŚLĄSKIE,ROŻNÓW,RUDNA,RYBNIK,SŁOSZÓW,SMOLICE,SREBRNA GÓRA,STARE OLESNO,STRONIE ŚLĄSKIE,STRZELIN,SUKOWICE,SZALEJÓW GÓRNY,SZCZAWNO-ZDRÓJ,ŚWIERZAWA,TARNÓW,TRZEBNICA,TWARDOCICE,WALIM,WROCŁAW-STRACHOWICE,ZIELENIEC,ZIELINA,ŹRÓDŁA
199,104,0.0,0.51,0.0,0.15,0.85,0.0,0.0,0.0,0.0,0.0,0.79,0.9400000000000001,0.65,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.89,0.01,0.58,0.42000000000000004,0.24,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.75,0.0,0.0,0.6900000000000001,0.0,0.25,0.0,0.0,0.02,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.2,0.0,0.82,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.8699999999999999,0.0,0.0,0.0,0.3,0.0,0.0,0.6,0.0,0.21000000000000002,0.0,0.93,0.0,0.16999999999999998,1.3599999999999999,0.0,0.0,0.0,0.0
187,107,0.45999999999999996,0.0,0.8800000000000001,0.0,0.0,0.0,0.0,0.0,0.5,2.1100000000000003,0.0,0.0,0.4,0.0,1.35,1.23,0.0,0.0,0.49000000000000005,0.63,1.52,0.0,0.0,0.0,0.0,0.58,0.0,0.62,0.0,0.0,1.02,1.05,1.22,0.0,0.8699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.78,0.0,0.0,0.0,0.76,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.67,0.0,0.75,0.5900000000000001,0.0,0.0,0.53,0.45,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.85,0.0,0.0
194,113,0.5700000000000001,0.0,0.5599999999999999,0.0,0.0,0.0,0.0,0.0,0.15,0.6900000000000001,0.0,0.0,0.0,0.0,1.1199999999999999,0.0,0.0,0.0,0.55,0.47000000000000003,0.0,0.0,0.0,0.0,0.0,0.6599999999999999,0.0,0.75,0.0,0.0,0.0,0.26,0.48,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8699999999999999,0.6900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9099999999999999,0.0,0.6599999999999999,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0
206,110,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
188,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
161,99,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.16999999999999998,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.06,0.0,0.19,0.0,0.0,0.24,0.02,0.0,0.0,0.45999999999999996,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.05,0.16999999999999998,0.0,0.0,0.36,0.0,0.1,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.3900000000000001,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.05,0.0,0.0,0.05,0.16999999999999998,0.02,0.0,0.0,0.0
168,97,0.0,0.31,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.27999999999999997,0.0,0.0,0.06999999999999999,0.0,0.18,0.47000000000000003,0.49000000000000005,0.13999999999999999,0.01,0.19,0.21000000000000002,0.06,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.08,0.18,0.29,0.0,0.0,0.05,0.0,0.13999999999999999,0.0,0.0,0.02,0.0,0.13999999999999999,0.0,0.19,0.0,0.06999999999999999,0.0,0.0,0.37,0.0,0.11000000000000001,0.0,0.06,0.0,0.3,0.13999999999999999,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.15,0.0,0.0,0.0,0.0,0.05,0.0,0.16999999999999998,0.13999999999999999,0.0,0.05,0.05,0.16999999999999998,0.11000000000000001,0.0,0.0,0.0
179,105,0.0,0.1,0.0,0.05,0.11000000000000001,0.0,0.0,0.0,0.89,0.0,0.08,0.08,0.21000000000000002,0.13,0.27,0.55,0.0,0.41,0.02,0.0,1.05,0.0,0.01,0.12,0.32999999999999996,0.04,0.0,0.02,0.0,0.0,0.52,0.41,0.0,0.41,0.06,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.03,0.09,0.0,0.03,0.0,0.0,0.0,0.0,0.3,0.13,0.03,0.0,0.2,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.1,0.02,0.25,0.0,0.0,0.49000000000000005,0.0,0.05,0.0,0.11000000000000001,0.0,0.02,0.03,0.0,0.0,0.0,0.0
207,119,0.27,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.6799999999999999,0.32,0.0,0.1,0.06,0.45,0.58,0.04,0.0,0.0,1.34,0.54,0.12,0.0,0.64,0.45999999999999996,0.05,0.95,0.0,0.15,0.0,0.0,0.08,0.26,0.48,0.0,0.45999999999999996,0.0,0.0,0.05,0.0,0.08,0.0,0.0,0.8400000000000001,0.2,0.0,0.0,0.06,0.0,0.0,0.0,0.41,0.04,0.03,0.06,0.0,0.05,0.0,0.02,0.13,0.0,0.0,0.16999999999999998,0.0,0.0,0.0,0.39,0.06,0.0,0.09,0.06,0.0,0.0,0.0,0.04,0.06999999999999999,0.0,0.03,0.0,0.01,0.16999999999999998,0.0,0.13999999999999999,0.0,0.0
192,110,0.02,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.5900000000000001,0.03,0.0,0.0,0.0,0.01,0.04,0.0,0.0,0.2,0.9099999999999999,0.74,0.0,0.02,0.0,0.09,0.01,0.21000000000000002,0.0,0.12,0.0,0.0,0.0,0.13999999999999999,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.02,0.04,0.0,0.0,0.0,0.12,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.11000000000000001,0.25,0.05,0.0,1.9,0.27,0.0,0.0
180,106,0.0,1.3800000000000001,0.0,0.01,0.32,0.0,0.0,0.21000000000000002,0.0,0.0,0.75,1.2,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,3.5799999999999996,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.49000000000000005,0.0,0.0,0.8300000000000001,0.0,0.0,0.52,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.41,1.3199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.03,1.27,0.02,0.0,0.0,0.0
186,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,1.1800000000000002,0.01,0.0,0.38,0.0,0.52,0.0,0.0,0.45,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9400000000000001,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.65,0.0,0.0,0.0,0.63,0.0,0.0,1.7,0.0,0.0,0.0,1.3,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.22000000000000003,0.0,0.72,0.0,0.74,0.0,0.0,0.5,0.0,0.0,0.13999999999999999,0.21000000000000002,0.9,0.0,0.0,0.73,0.0,0.0,0.0
163,99,0.2,0.61,3.0,0.5,2.38,0.0,0.0,0.0,0.32,0.82,4.25,1.45,0.0,0.0,0.54,0.0,0.0,0.0,0.63,0.9099999999999999,0.01,0.0,0.72,0.9800000000000001,0.37,2.68,0.0,0.13999999999999999,0.0,0.0,0.0,0.15,1.65,0.0,0.0,0.0,0.0,0.54,0.0,0.48,0.0,0.0,3.9,2.2800000000000002,0.0,0.0,1.04,0.0,0.0,0.0,0.6799999999999999,0.02,0.0,0.89,0.0,0.0,0.0,0.13999999999999999,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.25,0.0,0.22000000000000003,0.0,0.0,0.0,0.0,0.06,0.49000000000000005,0.0,0.0,0.0,0.44000000000000006,0.9800000000000001,0.0,0.79,0.0,0.0
162,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.01,0.0,0.99,0.02,0.0,1.1099999999999999,0.0,0.0,0.22999999999999998,0.21000000000000002,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.08,0.01,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,1.46,0.0,0.0,2.65,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,138,2.79,0.0,1.64,0.0,0.0,0.0,0.0,0.09,3.8899999999999997,1.31,0.0,0.0,0.0,0.18,1.26,0.03,0.0,0.26,1.6,1.81,0.08,0.26,0.0,0.0,0.0,1.6600000000000001,0.0,3.4899999999999998,0.0,0.0,0.0,1.08,1.0699999999999998,0.63,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,1.05,0.32999999999999996,0.0,0.0,0.0,0.9,0.0,1.6199999999999999,0.0,0.19,0.0,0.0,0.0,0.0,3.97,0.6799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.09,1.98,0.13999999999999999,2.34,0.0,0.0,0.0,0.0,4.4799999999999995,0.0,0.39,0.0,1.6,0.0,0.0,1.1099999999999999,2.5100000000000002,0.0,0.0
206,140,0.0,1.8,0.0,0.7,0.61,0.0,0.0,0.0,0.4,0.0,0.61,0.7,0.0,0.0,0.03,0.0,0.0,0.08,0.5599999999999999,0.36,0.0,0.03,0.62,0.86,0.16999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.13,0.0,1.56,0.0,0.22999999999999998,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.11000000000000001,0.0,0.0,0.33999999999999997,0.0,0.0,0.0,0.0,0.02,0.42000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.06999999999999999,0.01,0.0,0.4,0.22999999999999998,0.52,0.04,0.03,0.0,0.0
188,114,0.0,0.15,0.0,0.0,0.04,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.65,0.6,0.0,0.06999999999999999,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.33999999999999997,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.11000000000000001,0.0,0.0,0.0,0.0,0.02,0.27,0.04,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.5900000000000001,0.0,0.0,0.0,0.7,0.0,0.0,0.4,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0
181,115,0.09,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.18,2.58,3.1,0.0,0.01,0.0,0.0,0.0,0.22999999999999998,0.0,0.5599999999999999,0.0,0.0,0.0,0.09,0.06,0.06999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.13999999999999999,0.15,0.0,0.0,0.0,0.37,0.0,0.06,0.01,0.01,0.0,0.0,0.0,0.0,0.37,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.27,0.04,0.03,0.0,0.0,0.0,0.41,0.0,0.08,0.0,0.25,0.0,0.0,0.01,0.06,0.0,0.0
181,120,0.0,0.03,0.01,0.11000000000000001,0.13,0.0,0.0,0.0,0.0,0.0,0.08,0.13999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.32,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.02,0.18,0.0,0.01,0.0,0.0
165,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.12,0.0,0.24,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.04,0.0,0.0,0.16,0.0,0.0,0.0,0.06999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,108,0.2,0.0,0.32,0.0,0.0,0.0,0.0,0.82,1.3800000000000001,0.22000000000000003,0.0,0.0,0.0,0.06,0.15,0.0,0.0,0.0,1.21,1.02,0.0,0.05,0.0,0.0,0.0,0.35,0.0,0.21000000000000002,0.0,0.0,0.0,0.29,0.25,0.21000000000000002,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42000000000000004,0.13999999999999999,0.2,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.22000000000000003,0.0,0.0,0.0,0.0,0.37,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33999999999999997,0.0,0.12,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.18,0.0,0.0,0.21000000000000002,0.31,0.0,0.0
174,110,0.0,0.3,0.0,0.1,0.04,0.0,0.0,2.69,0.25,0.0,0.0,0.03,0.0,3.6,0.0,0.0,0.0,0.6599999999999999,0.78,0.16,0.01,0.29,0.8400000000000001,0.2,0.11000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.77,0.0,0.0,0.32999999999999996,0.0,0.62,0.0,0.0,0.01,0.0,0.7,0.0,0.0,0.0,1.02,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.45999999999999996,0.0,0.0,0.0,0.0,0.0,0.01,0.4,0.19,0.0,0.35,0.0,0.42000000000000004,0.9800000000000001,0.0,0.0,0.0
194,100,0.0,1.19,0.0,0.45,0.5599999999999999,0.0,0.0,7.81,0.0,0.0,0.52,0.65,0.02,7.970000000000001,0.0,0.02,0.0,1.2,0.0,0.0,0.01,1.67,0.73,1.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,8.32,0.0,0.0,0.6799999999999999,0.0,0.73,0.0,0.0,0.0,0.0,1.5699999999999998,0.0,1.49,0.0,1.1400000000000001,0.0,0.0,0.0,7.12,0.6799999999999999,0.0,0.03,0.0,0.0,2.07,0.0,0.0,1.02,0.0,0.0,0.0,0.44000000000000006,0.0,2.7800000000000002,0.0,0.41,0.0,0.0,0.41,0.0,0.9,2.5,0.0,2.73,0.22000000000000003,0.79,1.1800000000000002,0.0,0.0,0.0
197,112,0.0,0.77,0.02,2.46,1.33,0.0,0.0,0.03,0.08,0.02,1.1099999999999999,0.7,0.54,0.01,0.15,1.4300000000000002,0.0,3.66,0.06999999999999999,0.06999999999999999,1.58,5.7,1.25,2.2,2.73,0.01,0.0,0.0,0.0,0.0,3.97,0.01,0.2,5.3100000000000005,0.02,0.0,0.0,1.53,0.0,1.56,0.0,0.0,0.08,0.01,6.2299999999999995,0.0,0.49000000000000005,0.0,5.8,0.0,0.26,1.33,0.0,0.7,0.0,0.6900000000000001,0.0,0.0,8.09,0.0,0.0,3.31,0.0,0.0,0.0,3.2,0.0,6.220000000000001,0.0,1.95,0.0,0.0,3.9200000000000004,0.0,1.6,6.32,0.6799999999999999,3.8,3.25,1.34,3.5799999999999996,0.03,0.0,0.0
275,191,0.9800000000000001,4.3,0.67,5.0600000000000005,2.44,0.0,0.0,0.0,2.6,0.48,1.78,1.8,0.22000000000000003,0.05,5.7299999999999995,1.45,0.0,0.03,2.59,3.17,1.26,0.0,2.45,3.65,4.59,0.6,0.0,0.64,0.0,0.0,0.37,0.49000000000000005,1.4,0.06999999999999999,0.0,0.0,0.0,2.4699999999999998,0.0,3.79,0.0,0.0,0.6900000000000001,0.54,0.05,0.0,4.01,0.0,0.08,0.0,0.61,0.51,0.0,0.89,0.0,0.51,0.0,0.52,0.05,0.0,0.0,2.2600000000000002,0.0,0.0,0.0,0.32999999999999996,0.55,0.0,0.62,0.16,0.0,0.0,0.25,0.51,3.54,0.06,0.65,0.05,5.76,2.5300000000000002,0.04,0.5599999999999999,0.0,0.0
280,213,0.27999999999999997,0.03,0.6799999999999999,0.05,0.06,0.0,0.0,0.0,0.9800000000000001,1.61,0.0,0.0,0.97,0.11000000000000001,1.56,0.89,0.0,0.0,0.43,0.5599999999999999,1.24,0.0,0.01,0.08,0.16999999999999998,0.6,0.0,0.63,0.0,0.0,1.24,0.6900000000000001,0.5599999999999999,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,2.6,1.1400000000000001,0.0,0.0,0.02,0.0,0.0,0.0,0.52,1.49,0.03,0.02,0.0,1.03,0.0,0.4,0.13,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.51,0.0,0.48,1.0,0.0,0.0,1.34,0.5700000000000001,0.01,0.0,0.93,0.0,0.1,0.0,0.0,0.5,0.0,0.0
268,243,1.03,0.03,1.1800000000000002,0.0,0.0,0.0,0.0,0.0,2.66,1.3800000000000001,0.0,0.0,0.01,0.01,2.25,0.06999999999999999,0.0,0.0,1.3199999999999998,0.9800000000000001,0.13999999999999999,0.32,0.0,0.0,0.0,1.56,0.0,0.75,0.0,0.0,0.06,1.92,1.59,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.41,0.0,0.0,0.12,0.0,0.0,0.0,1.15,0.06,0.01,0.0,0.0,0.0,0.0,0.95,0.06999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1.5,0.0,0.89,0.09,0.0,0.0,0.01,1.1199999999999999,0.0,0.97,0.0,0.0,0.0,0.0,0.06,3.12,0.0,0.0
248,177,0.09,0.0,0.16,0.63,0.11000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.16999999999999998,0.01,0.0,0.13,0.0,0.0,0.05,0.06,0.13,0.0,0.38,0.0,1.03,0.12,0.0,0.0,0.0,0.0,0.32999999999999996,0.01,0.05,0.02,0.0,0.0,0.0,0.4,0.0,0.31,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.27,0.0,0.2,0.0,0.16999999999999998,0.0,0.02,0.06,0.0,0.0,0.38,0.0,0.0,0.0,0.6,0.0,0.0,0.02,0.37,0.0,0.0,0.5,0.01,0.31,0.02,0.0,0.05,0.79,0.38,0.0,0.02,0.0,0.0
259,197,0.0,0.05,0.2,0.06,0.01,0.0,0.0,0.0,1.9,0.0,0.02,0.3,0.04,0.0,0.52,0.0,0.0,0.0,1.4300000000000002,1.06,0.0,0.0,0.09,0.01,0.26,0.29,0.0,0.0,0.0,0.0,0.22999999999999998,0.0,0.12,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.06999999999999999,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.11000000000000001,0.03,0.0,0.0,0.03,0.0,0.0,0.27999999999999997,0.0,0.18,0.0,0.41,0.0,0.0,0.08,0.0,0.02,0.0,0.0
244,191,0.3,0.01,0.11000000000000001,0.0,0.0,0.0,0.0,0.0,0.37,0.25,0.0,0.0,0.1,0.0,0.0,0.29,0.0,0.0,0.76,0.8800000000000001,0.3,0.0,0.0,0.0,0.0,0.22999999999999998,0.0,0.35,0.0,0.0,0.02,0.75,0.21000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.13999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.33999999999999997,0.0,0.0,0.0,0.0,0.09,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.48,0.0,0.26,0.05,0.0,0.0,0.0,0.13999999999999999,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.4,0.0,0.0
243,181,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.11000000000000001,0.0,0.0,0.0,0.37,0.29,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
225,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.27999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.5700000000000001,0.0,0.0,0.02,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21000000000000002,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
209,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21000000000000002,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,138,0.2,0.0,0.16,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.02,0.01,0.0,0.02,0.03,0.0,0.06,0.0,0.0,0.0,0.0,0.9099999999999999,0.0,0.0,0.0,0.0,0.02,0.0,0.05,0.0,0.0,0.16,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.02,0.06,0.02,0.0,0.03,0.16999999999999998,0.03,1.48,0.0,0.0,0.0
221,131,0.0,0.45,0.0,0.11000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.35,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.5,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.13,0.0,0.0,0.01,0.0,0.02,0.0,0.16999999999999998,0.0,0.0,0.0,0.0,0.0,0.33999999999999997,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.12,0.13999999999999999,0.0,0.0,0.0,0.0
